gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2
ENSMUSG00000059845	Gm11567	chr11:99879186-99880229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059851	Kmt5c	chr7:4740114-4747514	615	1034	633	1009	1469	828	1270	936	1149	828	2163	1015	1801	1014	1107	925
ENSMUSG00000059852	Kcng2	chr18:80294545-80364254	13	13	10	8	13	15	4	3	7	6	16	3	12	4	15	5
ENSMUSG00000059854	Hydin	chr8:110266976-110610253	3	6	7	6	3	4	5	9	8	12	15	7	8	7	1	3
ENSMUSG00000059857	Ntng1	chr3:109780039-110144011	10	23	9	14	45	19	53	22	129	154	19	13	53	29	134	45
ENSMUSG00000059862	Olfr826	chr10:130178470-130184186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059864	Olfr1393	chr11:49278303-49282769	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1
ENSMUSG00000059866	Tnip2	chr5:34496086-34513991	11	22	13	47	63	67	94	81	14	14	48	26	32	27	56	52
ENSMUSG00000059867	Olfr960	chr9:39622927-39624171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059873	Olfr1029	chr2:85973894-85978913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059874	Olfr603	chr7:103383061-103386177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059878	Zfp422	chr6:116624015-116628999	1509	2648	1817	2192	3744	2252	3584	2432	3274	2621	4629	2356	3703	2566	3994	3059
ENSMUSG00000059883	Irak4	chr15:94543642-94581815	16	30	45	36	111	72	127	84	49	37	70	24	76	44	104	63
ENSMUSG00000059887	Olfr1507	chr14:52488790-52495749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059890	Ube4a	chr9:44923126-44965600	1021	1818	1302	1742	2892	1921	2820	2144	1985	1748	2934	1445	2539	1741	2716	1920
ENSMUSG00000059891	Tsks	chr7:44943203-44958035	1	1	0	1	2	0	3	0	1	0	0	2	1	1	0	1
ENSMUSG00000059895	Ptp4a3	chr15:73723144-73758766	152	228	174	153	394	198	407	177	1322	708	1305	458	866	461	950	407
ENSMUSG00000059897	Zfp930	chr8:69209037-69230536	160	443	152	314	110	267	240	259	524	470	381	364	104	251	194	236
ENSMUSG00000059898	Dsc3	chr18:19960929-20002351	4	8	60	80	562	300	2464	699	4	0	7	10	219	63	81	166
ENSMUSG00000059900	Tmem40	chr6:115729130-115762410	2	6	18	22	57	37	53	29	4	4	16	14	33	16	12	12
ENSMUSG00000059901	Adamts14	chr10:61197111-61273438	16	26	15	18	42	14	61	23	75	44	53	24	72	37	66	54
ENSMUSG00000059908	Mug1	chr6:121838540-121889057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059910	Olfr1265	chr2:90035336-90042214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059920	4930453N24Rik	chr16:64762135-64771161	409	652	416	516	906	529	793	537	1140	903	1356	723	818	664	1009	623
ENSMUSG00000059921	Unc5c	chr3:141465215-141834924	1281	1879	1280	1835	2338	1819	1937	1379	1078	798	488	321	1873	846	7742	2724
ENSMUSG00000059923	Grb2	chr11:115644044-115708597	914	1611	1154	1315	2628	1373	2353	1369	1967	1387	2507	1282	2267	1324	1905	1412
ENSMUSG00000059934	Prh1	chr6:132569808-132572941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059939	9430015G10Rik	chr4:156109981-156127265	528	1365	610	1749	1314	1283	838	1188	1166	980	1206	1127	1136	924	775	883
ENSMUSG00000059956	Serpinb12	chr1:106934448-106957080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059964	Olfr119	chr17:37696563-37702124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059970	Hspa2	chr12:76404175-76406938	83	147	379	408	625	440	621	318	19	33	84	48	144	65	130	101
ENSMUSG00000059974	Ntm	chr9:28994749-29963129	49	106	132	165	38	54	30	15	41	38	8	7	103	11	25	126
ENSMUSG00000059975	Zfp74	chr7:29930814-29954087	166	327	186	301	431	340	432	362	381	383	590	281	366	323	512	417
ENSMUSG00000059981	Taok2	chr7:126865677-126884703	874	2105	1213	2082	2144	1908	2208	2062	1830	2203	4491	2432	2503	2151	2881	2545
ENSMUSG00000059991	Nptx2	chr5:144545901-144557478	77	82	39	26	17	16	37	19	260	105	116	27	17	10	10	2
ENSMUSG00000059994	Fcrl1	chr3:87376386-87402934	0	0	0	0	0	0	0	0	0	1	0	1	3	2	3	0
ENSMUSG00000059995	Atxn7l3	chr11:102289299-102296631	1701	2795	2289	2555	5430	2712	5009	2813	3620	2735	5978	2904	4856	2843	4288	2965
ENSMUSG00000060002	Chpt1	chr10:88452744-88504073	97	166	116	191	298	170	212	218	256	187	297	249	445	324	430	370
ENSMUSG00000060012	Kif13b	chr14:64647264-64809617	409	846	667	888	948	836	1357	1023	336	290	757	304	632	304	935	554
ENSMUSG00000060017	Olfr121	chr17:37748854-37753169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060019	Gm10073	chr8:106572965-106573461	7	7	3	7	2	2	32	3	8	5	10	6	7	2	25	6
ENSMUSG00000060024	Vmn1r213	chr13:23007655-23014482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060030	Olfr317	chr11:58731017-58739212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060032	H2afj	chr6:136808243-136810074	177	196	321	225	729	283	749	277	420	132	677	184	576	195	639	244
ENSMUSG00000060034	Ctf2	chr7:127718105-127732166	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0
ENSMUSG00000060036	Rpl3	chr15:80077790-80091868	14500	20137	15779	15424	35775	17832	39895	18886	38379	21103	39741	14499	27391	13989	31213	14357
ENSMUSG00000060038	Dhps	chr8:85071756-85075162	230	484	275	328	768	343	480	417	875	685	1054	427	642	459	554	419
ENSMUSG00000060044	Tmem26	chr10:68723745-68782650	8	20	15	27	159	29	47	29	79	52	366	251	1151	576	1846	1107
ENSMUSG00000060049	Olfr235	chr19:12261031-12270387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060057	Olfr193	chr16:59107923-59111881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060063	Alox5ap	chr5:149264766-149288153	0	0	0	2	8	3	2	1	9	8	30	15	34	17	42	18
ENSMUSG00000060070	Defa26	chr8:21618182-21618972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060073	Psma3	chr12:70974620-70996347	1125	2071	1041	1448	2237	1430	2078	1380	3703	2330	3311	1696	2235	1703	2202	1466
ENSMUSG00000060081	Hist1h2aa	chr13:23934461-23934851	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000060084	Olfr748	chr14:50707372-50713797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060090	Rp2	chrX:20364480-20400857	194	435	252	327	428	363	430	415	315	282	448	319	456	375	475	416
ENSMUSG00000060093	Hist1h4a	chr13:23760691-23761230	2	5	4	0	2	1	4	0	9	0	7	1	2	1	7	2
ENSMUSG00000060098	Prmt7	chr8:106210935-106252794	947	1433	1009	1002	2039	1013	1990	1045	3045	1906	3216	1257	1991	1140	1969	1100
ENSMUSG00000060105	Olfr504	chr7:108564835-108565793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060112	Olfr60	chr7:140343814-140361671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060114	Olfr910	chr9:38537848-38540820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060121	Gemin2	chr12:59013392-59028470	174	401	204	359	433	304	416	344	537	408	610	387	443	367	459	400
ENSMUSG00000060126	Tpt1	chr14:75845092-75848525	12003	18034	16893	17014	33046	18465	37078	18700	30554	16077	31071	12272	24246	12285	36681	16011
ENSMUSG00000060131	Atp8b4	chr2:126320972-126500674	0	2	0	0	3	0	0	0	0	0	0	7	1	5	1	0
ENSMUSG00000060147	Serpinb6a	chr13:33917917-34002794	564	952	624	711	1780	1036	2184	1315	533	289	922	504	1117	580	1255	722
ENSMUSG00000060152	Pop5	chr5:115235835-115240991	256	294	199	219	384	212	312	160	898	353	950	313	465	243	415	225
ENSMUSG00000060166	Zdhhc8	chr16:18220752-18235136	627	931	1199	1084	2157	1232	2394	1221	953	720	2054	900	1797	978	2033	1204
ENSMUSG00000060170	Olfr1371	chr11:52213051-52213987	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060176	Kif27	chr13:58287501-58359122	31	51	33	56	62	28	29	38	33	47	204	65	138	100	105	88
ENSMUSG00000060177	Klk1b22	chr7:44112672-44116922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060180	Myh13	chr11:67321657-67371586	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060181	Slc35e3	chr10:117733678-117746365	276	477	349	446	698	397	631	464	334	327	559	382	639	451	1121	734
ENSMUSG00000060187	Lrrc10	chr10:117045340-117046768	1	1	1	1	0	0	0	2	1	0	0	2	5	0	1	2
ENSMUSG00000060188	Cxcl17	chr7:25400052-25412886	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000060201	Spink7	chr18:62592412-62596264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060204	Gm5868	chr5:72581637-72587551	0	3	0	0	0	0	0	3	0	0	0	5	0	1	0	0
ENSMUSG00000060205	Olfr57	chr10:79028740-79036274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060206	Zfp462	chr4:54945047-55083563	2277	5265	2981	4633	5099	5030	4472	4994	4135	5086	6904	3656	3972	3372	4198	3984
ENSMUSG00000060208	Defa17	chr8:21655779-21656735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060212	Pcnx2	chr8:125751507-125898317	0	1	0	0	1	1	18	4	0	0	0	0	0	0	1	0
ENSMUSG00000060216	Arrb2	chr11:70432636-70440828	298	576	312	458	629	366	458	329	695	490	1015	498	897	521	739	517
ENSMUSG00000060224	Pyroxd2	chr19:42725857-42752775	0	0	7	6	6	15	6	9	3	1	7	7	10	8	13	9
ENSMUSG00000060227	Casc4	chr2:121866969-121936220	403	861	342	656	916	628	643	660	878	891	1018	751	887	861	895	863
ENSMUSG00000060240	Cend1	chr7:141426445-141429491	12	14	5	10	33	7	6	8	58	41	202	76	116	83	57	38
ENSMUSG00000060244	Alyref2	chr1:171503477-171504750	22	45	46	38	102	52	90	64	90	61	130	51	89	52	126	72
ENSMUSG00000060245	Vmn1r228	chr17:20776058-20777501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060254	Olfr980	chr9:40004347-40009582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060256	Tdpoz4	chr3:93796397-93797510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060257	Scrt2	chr2:152081528-152095802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060260	Pwwp2b	chr7:139248481-139267975	283	600	503	681	1334	886	1936	945	91	77	161	88	261	123	423	171
ENSMUSG00000060261	Gtf2i	chr5:134237833-134314760	7825	12155	8827	9985	18330	10113	15134	10668	12791	9370	20654	8579	16750	8994	16691	10941
ENSMUSG00000060268	Armh1	chr4:117213332-117251917	3	1	0	5	0	3	5	7	0	0	0	1	2	0	7	2
ENSMUSG00000060275	Nrg2	chr18:36017706-36197380	6	7	0	5	8	7	8	4	13	10	0	0	3	0	0	0
ENSMUSG00000060279	Ap2a1	chr7:44900372-44929496	2060	3178	2184	2142	4605	2211	3988	2107	4845	3379	7541	2711	5159	2794	5146	2561
ENSMUSG00000060284	Sp7	chr15:102356605-102366968	117	185	186	184	181	151	98	70	13	17	141	61	102	52	189	86
ENSMUSG00000060288	Ppih	chr4:119300009-119320546	524	716	523	613	1045	567	963	498	1855	781	1623	645	1023	599	982	545
ENSMUSG00000060301	2610008E11Rik	chr10:79064373-79097600	305	904	523	918	537	995	1161	1201	613	650	1036	712	613	834	1240	1147
ENSMUSG00000060303	Olfr1447	chr19:12899433-12903743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060311	Mucl1	chr15:103751918-103755469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060314	Zfp941	chr7:140807448-140822178	10	35	13	36	45	42	35	24	31	38	75	55	55	52	70	86
ENSMUSG00000060317	Acnat2	chr4:49379839-49408151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060332	Tmc2	chr2:130195193-130264445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060335	Olfr384	chr11:73598593-73605092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060336	Zfp937	chr2:150218072-150240725	27	121	50	81	59	91	89	84	91	117	113	68	33	50	35	69
ENSMUSG00000060371	Caln1	chr5:130369454-130847412	0	1	0	1	14	2	3	3	5	4	4	9	39	36	147	70
ENSMUSG00000060373	Hnrnpc	chr14:52073376-52104028	6682	10151	7145	7531	15462	8108	14102	7958	22244	13083	21940	9878	15352	9964	15479	9382
ENSMUSG00000060375	3110018I06Rik	chr12:107488631-107489636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060376	Bckdha	chr7:25629945-25658981	1051	1258	1247	1018	2511	1171	2766	1174	1250	638	2263	587	1658	572	1886	738
ENSMUSG00000060377	Rpl36a-ps1	chr14:98993869-98994318	3	1	0	3	6	1	6	3	2	1	3	0	3	1	9	0
ENSMUSG00000060397	Zfp128	chr7:12881176-12893422	87	128	89	115	162	108	215	150	161	131	297	134	178	162	432	297
ENSMUSG00000060402	Chst8	chr7:34674467-34812686	79	62	149	127	287	137	47	34	70	38	57	14	263	71	118	101
ENSMUSG00000060404	Olfr1369-ps1	chr13:21111482-21119095	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060407	Cyp2a12	chr7:27029089-27036832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060412	Tas2r124	chr6:132754729-132755659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060427	Zfp868	chr8:69610856-69625548	162	411	210	526	337	445	370	494	445	376	465	450	378	491	487	532
ENSMUSG00000060429	Sntb1	chr15:55636387-55906949	61	57	90	141	322	215	257	255	102	87	81	54	148	90	195	203
ENSMUSG00000060441	Trim5	chr7:104263385-104288094	4	14	11	9	18	22	17	24	10	6	7	8	28	22	24	15
ENSMUSG00000060445	Sycp2	chr2:178345292-178407685	0	0	0	1	0	1	0	1	0	1	0	1	0	2	0	1
ENSMUSG00000060450	Rnf14	chr18:38296634-38317847	474	1045	536	938	1241	965	1059	896	1324	1198	1296	961	1171	940	1007	1022
ENSMUSG00000060459	Kng2	chr16:22985853-23029482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060461	Dppa5a	chr9:78367051-78368177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060469	Krtap19-3	chr16:88877512-88878038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060470	Adgrg3	chr8:95017691-95045250	1	5	3	7	16	23	19	17	166	104	110	52	101	68	78	38
ENSMUSG00000060475	Wtap	chr17:12966795-12992546	442	1203	626	1049	1120	1004	1100	1102	1236	1337	1468	1213	1079	1213	1128	1321
ENSMUSG00000060477	Irak2	chr6:113638466-113695026	19	45	28	52	22	31	31	24	96	61	73	57	41	37	74	47
ENSMUSG00000060480	Olfr171	chr16:19623929-19629916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060487	Samd5	chr10:9622935-9675208	1079	1959	651	911	1071	997	3358	1718	63	64	182	114	148	86	229	140
ENSMUSG00000060491	4930522H14Rik	chr4:109505336-109531297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060499	Rpl10l	chr12:66283378-66284401	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMUSG00000060503	Olfr715	chr7:107125266-107131083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060508	Nlrp9b	chr7:19991464-20073306	0	0	10	13	7	28	22	19	0	0	0	0	0	0	0	0
ENSMUSG00000060509	Xcr1	chr9:123852314-123862029	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000060510	Zfp266	chr9:20495067-20521417	1526	3734	2169	3709	3336	3896	3768	4304	2723	3711	4892	3457	2683	3534	5258	4780
ENSMUSG00000060512	0610040J01Rik	chr5:63812362-63899625	5	23	6	5	15	8	10	4	13	8	23	10	21	4	11	12
ENSMUSG00000060519	Tor3a	chr1:156653616-156674356	52	49	148	143	238	152	266	123	97	61	305	122	179	98	151	90
ENSMUSG00000060523	Olfr726	chr14:50083569-50090953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060534	Dcc	chr18:71258737-72351069	0	2	1	2	4	0	5	1	3	10	0	0	0	0	15	6
ENSMUSG00000060538	Tmem219	chr7:126886170-126922917	30	82	75	76	184	86	155	82	137	73	181	69	157	66	183	97
ENSMUSG00000060548	Tnfrsf19	chr14:60963874-61046490	1506	2512	2330	2739	4827	2781	8183	4546	1440	1218	1122	658	1020	733	507	564
ENSMUSG00000060550	H2-Q7	chr17:35439154-35443773	9	10	18	9	40	0	4	0	43	14	197	67	95	0	84	17
ENSMUSG00000060556	Olfr1418	chr19:11852586-11861066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060560	Ces4a	chr8:105131799-105150109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060565	Gm5591	chr7:38518138-38528193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060568	Fam78b	chr1:167001416-167091302	136	151	120	131	83	81	43	38	223	166	128	73	63	67	103	60
ENSMUSG00000060572	Mfap2	chr4:141010417-141015984	982	1098	1951	1995	4940	1938	3858	1734	2588	1447	7298	2120	5246	1996	8514	2887
ENSMUSG00000060579	Fhit	chr14:9550091-11162035	11	21	30	42	87	39	54	35	15	12	34	18	23	11	35	28
ENSMUSG00000060583	Olfr881	chr9:37991824-37996408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060586	H2-Eb1	chr17:34305876-34316199	3	2	3	3	5	2	4	3	21	5	7	6	10	4	6	3
ENSMUSG00000060591	Ifitm2	chr7:140954836-140955987	1508	2156	1798	1610	4344	1835	4794	2036	3797	2132	5400	1787	4073	1758	5347	2059
ENSMUSG00000060594	Layn	chr9:51054639-51077094	22	30	12	16	41	16	20	16	24	12	21	17	43	26	59	48
ENSMUSG00000060600	Eno3	chr11:70657201-70662513	674	1003	282	260	236	152	122	130	2128	1034	768	257	531	261	324	215
ENSMUSG00000060601	Nr1h2	chr7:44549615-44553949	445	729	610	798	1171	787	1396	795	656	471	1195	575	946	537	1228	659
ENSMUSG00000060613	Cyp2c70	chr19:40153352-40187286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060615	Ang4	chr14:51763877-51773590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000060621	Nkpd1	chr7:19517837-19525056	5	2	2	2	1	1	1	3	9	6	1	2	2	2	0	5
ENSMUSG00000060630	Zfp735	chr11:73688777-73713798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060636	Rpl35a	chr16:33056452-33060189	1218	1795	1489	1733	2861	1613	3098	1261	4034	1697	3762	1390	1980	1129	2576	966
ENSMUSG00000060639	Hist1h4i	chr13:22040635-22041362	44	45	38	47	129	48	46	47	136	40	90	43	119	35	60	50
ENSMUSG00000060657	Marf1	chr16:14109172-14163351	852	2358	997	2000	1809	1947	1691	2363	1066	1713	1661	1484	1470	1556	1373	2079
ENSMUSG00000060663	Olfr175-ps1	chr16:58823661-58826782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060671	Atp8b2	chr3:89939480-89963508	814	1460	891	1296	2038	1285	1829	1330	2172	1954	2573	1804	2098	1584	1951	1706
ENSMUSG00000060673	4930595M18Rik	chrX:81419574-81458121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060675	Pla2g16	chr19:7557458-7588545	52	58	61	63	152	67	143	71	32	20	90	48	184	54	122	74
ENSMUSG00000060678	Hist1h4c	chr13:23697634-23698454	0	1	4	1	0	0	4	0	3	2	9	0	17	1	7	0
ENSMUSG00000060679	Mrps9	chr1:42851232-42905682	400	770	396	589	943	615	956	618	1163	739	1294	596	928	655	817	542
ENSMUSG00000060681	Slc9a6	chrX:56609756-56664230	227	444	317	432	529	468	557	552	450	395	362	249	421	372	612	586
ENSMUSG00000060685	Fthl17c	chrX:8975709-8976559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060688	Olfr292	chr7:86688329-86697507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060691	Krtap19-1	chr16:88868916-88869411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060699	Vmn1r35	chr6:66678069-66685906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060701	Fpr-rs3	chr17:20623845-20624877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060703	Cd302	chr2:60251992-60284488	39	70	42	74	176	84	109	51	165	83	346	165	246	161	265	174
ENSMUSG00000060708	Bloc1s4	chr5:36747377-36748650	82	111	77	96	173	116	190	106	242	117	256	99	201	86	213	106
ENSMUSG00000060715	1700019A02Rik	chr1:53158576-53187636	2	1	1	2	3	0	0	2	3	4	0	1	0	1	2	1
ENSMUSG00000060716	Plekhh1	chr12:79029162-79081655	453	885	498	615	625	569	473	453	504	505	396	163	199	159	70	150
ENSMUSG00000060724	Vmn1r47	chr6:90016146-90027477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060726	Tmsb15a	chrX:135718666-135725261	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000060733	Ipmk	chr10:71347762-71385885	816	1680	1054	1217	1683	1354	1822	1378	1086	1135	1373	851	837	817	828	722
ENSMUSG00000060735	Rxfp3	chr15:11033716-11037991	1	1	11	11	1	19	1	0	9	3	0	0	4	1	2	1
ENSMUSG00000060738	Prl7c1	chr13:27773494-27780804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060739	Nsa2	chr13:97129423-97137937	662	1218	872	891	1948	1064	2391	1223	1978	1197	2098	875	1538	893	2029	948
ENSMUSG00000060742	Olfr1076	chr2:86508460-86509402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060743	H3f3a	chr1:180800831-180813943	2399	2548	3093	2318	6646	2701	6475	2433	5386	2111	7275	2478	6910	2736	8411	3141
ENSMUSG00000060747	Ifnl3	chr7:28522835-28524322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060756	Krtap2-4	chr11:99614018-99614846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060759	Olfr503	chr7:108544526-108545498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060765	Olfr325	chr11:58577729-58582365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060771	Tsga10	chr1:37754775-37866429	47	90	48	95	89	76	48	67	137	132	150	148	113	122	95	119
ENSMUSG00000060780	Lrrtm1	chr6:77242696-77245517	236	286	443	514	542	374	302	253	12	15	8	8	77	5	62	54
ENSMUSG00000060787	Olfr464	chr11:87913267-87920962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060791	Gmfg	chr7:28437446-28446546	10	8	2	2	2	0	0	1	50	23	57	19	34	11	59	12
ENSMUSG00000060794	Tssk5	chr15:76371953-76374938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060798	Intu	chr3:40531285-40704774	152	334	126	304	203	250	207	233	294	328	541	372	225	371	296	337
ENSMUSG00000060802	B2m	chr2:122147685-122153083	106	102	141	147	452	126	318	133	598	297	866	339	841	373	1262	504
ENSMUSG00000060803	Gstp1	chr19:4035406-4037921	337	491	389	455	1189	423	1132	420	1112	532	1438	559	1351	479	1503	558
ENSMUSG00000060807	Serpina6	chr12:103646629-103657212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060816	Vmn1r52	chr6:90174807-90181248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060827	Olfr1193	chr2:88675627-88681143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060843	Ctnna3	chr10:63430097-65003667	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000060860	Ube2s	chr7:4808013-4812590	1241	1134	1168	816	2638	860	1917	717	3876	1328	3969	1113	3062	1090	2664	938
ENSMUSG00000060862	Zbtb40	chr4:136979731-137048695	252	560	395	531	618	426	735	526	508	595	1212	544	665	458	679	500
ENSMUSG00000060863	Tcl1b2	chr12:105146013-105155225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060878	Olfr1420	chr19:11886564-11898079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060882	Kcnd2	chr6:21215502-21729805	0	1	2	5	20	7	8	4	0	2	11	10	65	44	150	97
ENSMUSG00000060888	Olfr566	chr7:102855336-102858765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060890	Arr3	chrX:100605496-100618493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060904	Arl1	chr10:88730857-88744094	873	1284	896	1092	2115	1193	2011	1241	2084	1211	1851	1030	1764	1123	1874	1128
ENSMUSG00000060913	Trim55	chr3:19644473-19692421	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0
ENSMUSG00000060918	Olfr51	chr11:51003595-51009676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060923	Acyp2	chr11:30505990-30649587	21	12	17	9	28	19	22	7	60	26	42	22	36	15	25	27
ENSMUSG00000060924	Csmd1	chr8:15892536-17535281	0	0	0	0	2	2	12	8	0	1	0	0	0	0	6	1
ENSMUSG00000060935	Tmem263	chr10:85102626-85117585	205	562	272	393	564	427	607	466	603	491	666	497	814	634	1430	842
ENSMUSG00000060938	Rpl26	chr11:68901582-68904534	554	1299	2429	2224	4655	591	6206	2338	1578	1305	5988	1586	3069	307	4777	1406
