gene_id	gene_short_name	locus	E9.5_l2fc	E9.5_padj	E10.5_l2fc	E10.5_padj	E11.5_l2fc	E11.5_padj	E12.5_l2fc	E12.5_padj	is.ECT	is.MES	is.never.signif	status
ENSMUSG00000101146	Gm20814	chrY:75195855-75222058	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101155	Sly	chrY:57187187-57213362	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101157	Gm20905	chrY:37233419-37259603	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101158	Gm20894	chrY:28245351-28271512	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101163	Gm13278	chr4:88791549-88792098	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101232	Scgb1b15	chr7:32836553-32837870	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101243	Gm28919	chrY:6583545-6615511	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101252	Ifna6	chr4:88827415-88827985	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101286	Gm21317	chrY:82225226-82251419	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101294	Btbd35f15	chrX:33575397-33577314	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101303	B020011L13Rik	chr1:117781132-117803359	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101315	Krtap28-13	chr1:83060929-83061921	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101337	Dnah7c	chr1:46425591-46807476	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101355	Hist1h3h	chr13:21717658-21718069	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101361	Gm7356	chr17:14000238-14001765	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101381	Btbd35f16	chrX:3955053-3957002	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101389	Ms4a4a	chr19:11375522-11392790	NA	NA	NA	NA	NA	NA	5.73015471036407	0.0070506096537496	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000101391	Olfr1217	chr2:89021335-89032065	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101396	Gm28510	chrY:10412736-10444691	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101399	Gm28961	chrY:57705696-57731932	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101401	Scgb1b18	chr7:33185567-33186868	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101415	Gm28168	chr1:117928014-117949988	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101436	Gm5157	chr7:21184316-21190423	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101471	Gm29276	chrY:42550082-42582250	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101480	Olfr1220	chr2:89094187-89106835	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101500	Btbd35f12	chrX:33313378-33315286	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101520	Scgb1b12	chr7:32334181-32335501	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101523	Gm10031	chr1:156524011-156526664	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101528	Gm29110	chrY:74470530-74496958	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101578	Vmn1r206	chr13:22617455-22624251	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101605	Ace3	chr11:105994674-106005443	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101638	Scgb1b11	chr7:32222839-32224156	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101653	Gm20792	chrY:48311854-48343871	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101667	Gm29289	chrY:2932581-2939416	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101725	Gm29423	chrY:70292584-70303287	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101750	Olfr1392	chr11:49285281-49295891	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101766	Gm20908	chrY:64473265-64499452	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101818	Gm28269	chrX:21743439-21745097	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101819	H2al1b	chrX:11302431-11302926	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101860	Mindy4b-ps	chr3:58790119-58822311	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101874	Olfr1391	chr11:49322741-49329810	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101892	9130401M01Rik	chr15:58022258-58034325	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101915	Gm28102	chrY:88053314-88079494	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101918	Olfr1225	chr2:89168379-89174669	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101928	Gm20824	chrY:8257906-8284105	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101933	Gm20835	chrY:36709097-36735290	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101959	Ldhal6b	chr17:5417322-5418767	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000101972	Hist1h3i	chr13:21782959-21783370	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102018	K230010J24Rik	chr15:76009889-76046981	NA	NA	NA	NA	NA	NA	-3.24255508142677	0.02504556746837	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000102030	Gm29106	chr1:118176541-118202307	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102037	Bcl2a1a	chr9:88956899-88962419	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102045	Gm21294	chrY:89052805-89079015	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102049	Zbed6	chr1:133655878-133660885	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102053	Gm4064	chrY:2785164-2796205	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102091	Olfr1034	chr2:86045860-86050742	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102122	Gm20883	chrY:50608250-50634461	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102141	Gm3952	chr8:128745962-128798694	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102222	Pcdhga10	chr18:37746992-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102252	Snrpn	chr7:59982494-60140219	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102308	2310046K23Rik	chr3:92532504-92534511	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102312	Pcdha3	chr18:36946104-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102388	Gm33815	chrY:69321131-69323494	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102416	4933424G06Rik	chr1:36710148-36757953	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102418	Sh2d1b1	chr1:170277319-170286769	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102428	Pcdhga12	chr18:37765579-37841873	2.23175546917569	0.00271298900610405	2.02132956960442	0.00352164853905665	NA	NA	2.99495757635018	3.04529506010636e-07	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000102439	Flg	chr3:93277567-93293686	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102440	Pcdhga9	chr18:37736935-37841870	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102543	Pcdhgc5	chr18:37819512-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102627	Snurf	chr7:59995448-60005049	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102668	Gm29866	chrY:20967476-20993657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102692	Dchs2	chr3:83127947-83357209	NA	NA	-6.35594781411418	9.12633349502101e-18	-4.79200183779723	1.59017098516846e-15	-2.06519875360909	0.000757771496459462	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000102697	Pcdhac2	chr18:37143502-37187657	NA	NA	NA	NA	NA	NA	7.37913057924674	2.58333870300787e-05	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000102739	Gm20772	chrY:17874740-17877179	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102742	Pcdhga11	chr18:37755730-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102748	Pcdhgb2	chr18:37689827-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102752	Gm7694	chr1:170298198-170306332	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102758	Naaladl2	chr3:23798101-24783622	-3.26593953354526	0.000133005908913058	-4.84503478359547	3.48096070217828e-07	-5.27201654386776	1.95741449969359e-06	-4.00785816369197	1.81239890592575e-08	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000102836	Gm37013	chr18:36969915-37833296	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102918	Pcdhgc3	chr18:37806409-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000102976	Zc3h11a	chr1:133619861-133661380	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103034	Gm8797	chr3:5750805-5751295	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103037	Pcdhgb1	chr18:37680232-37841870	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103084	Gm38119	chr3:92737650-92739096	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103088	Pcdhgb6	chr18:37742093-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103092	Pcdha5	chr18:36960439-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103125	Gm37388	chr18:36975940-37833296	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103144	Pcdhga1	chr18:37661792-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103243	Lce1d	chr3:92685498-92687210	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103255	Pcdhac1	chr18:37090012-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103310	Pcdha12	chr18:37020148-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103332	Pcdhga2	chr18:37668952-37841870	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103350	Gm37596	chr3:93692049-93693070	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103362	Tdpoz2	chr3:93651541-93652686	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103371	Gm35134	chrY:19113006-19139093	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103421	Golt1a	chr1:133309799-133323026	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103442	Pcdha1	chr18:36930183-37187661	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103458	Gm42416	chr18:36952740-37840200	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103468	Gm21440	chrY:13252390-13254834	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103472	Pcdhga7	chr18:37714763-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103476	Gm34302	chr3:63481111-63483879	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103523	2210017I01Rik	chr3:92604717-92607492	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103528	Gm31571	chrY:22025163-22051353	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103567	Pcdhga5	chr18:37694379-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103585	Pcdhgb4	chr18:37720368-37841870	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103677	Pcdhga4	chr18:37685209-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103707	Pcdha6	chr18:36967630-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103711	Tstd1	chr1:171419032-171420352	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103749	Pcdhgb5	chr18:37731008-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103770	Pcdha9	chr18:36997879-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103793	Pcdhga6	chr18:37707038-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103800	Pcdha8	chr18:36992370-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103897	Pcdhga8	chr18:37725705-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103906	Tigd5	chr15:75909734-75914535	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000103919	Gm21366	chrY:22835085-22861256	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104043	Gm6525	chr3:84174103-84175132	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104063	Pcdhgb7	chr18:37751599-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104148	Pcdha2	chr18:36939204-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104158	Gm38100	chr1:175920328-175922225	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104191	Gm30737	chrY:14400709-14426798	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104252	Pcdha4	chr18:36952647-37187661	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104267	Gm20807	chrY:13042890-13045326	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104301	Wdr49	chr3:75274987-75481741	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104318	Pcdha7	chr18:36973801-37187657	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104346	Pcdhga3	chr18:37674306-37841873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104423	A030005K14Rik	chr1:83058285-83059378	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104445	Rhbg	chr3:88242873-88254709	NA	NA	-6.17877722110271	1.21568451054652e-05	-5.13671016418892	8.40739289487006e-07	-10.165162928188	6.16740235176024e-10	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000104614	Fbxw27	chr9:109766044-109790670	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104713	Gbp6	chr5:105272410-105293696	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104752	Gm5565	chr5:146157801-146160539	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000104824	Gm21663	chr5:25935790-25942381	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105078	Gm35911	chr5:99906315-99951092	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105096	Gbp10	chr5:105215698-105239533	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105504	Gbp5	chr3:142496899-142522344	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105589	Fbxw14	chr9:109270789-109287676	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105734	4930558C23Rik	chr3:95386460-95402841	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105827	Hist2h2bb	chr3:96269751-96270132	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105867	Gm42517	chr5:108366072-108367922	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000105993	Tex13c2	chrX:42489690-42491524	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106350	Gm4869	chr5:140445644-140495071	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106379	Lhfpl3	chr5:22746058-23275597	NA	NA	-3.06011873621589	0.00175684370083239	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000106445	Gm21190	chr5:15524455-15529222	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106627	Gm21680	chr5:25965960-25972663	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106677	Ugt2a1	chr5:87459489-87490871	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106715	Tmem265	chr7:127561389-127566940	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106824	Gm7697	chr8:69481345-69522976	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106864	Gtf3c2	chr5:31156004-31180144	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000106918	Mrpl33	chr5:31613938-31622644	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107002	0610012G03Rik	chr16:31947049-31948494	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107068	Gm42742	chr7:127015050-127021039	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107108	Gm9936	chr5:114855757-114858682	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107167	Gm34653	chr2:34833006-34839728	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107180	Gm43638	chr5:87460239-87486806	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107252	Gm5767	chr16:8680769-8683911	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107280	Gm9495	chr8:69427979-69453565	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107283	Mpv17	chr5:31140653-31154251	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107392	Gm7792	chr5:93843775-93856107	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107417	Olfr1383	chr11:49519647-49527199	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107499	Ccdc142	chr6:83101600-83108394	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107504	Gm35549	chr9:122837652-122844035	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107573	Olfr1389	chr11:49423066-49432968	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107588	Gm45021	chr6:48589609-48613250	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107645	Olfr1380	chr11:49556877-49565859	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107648	Olfr764-ps1	chr10:129032696-129039896	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107662	Olfr772	chr10:129172572-129177921	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107677	Olfr316	chr11:58752733-58759671	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107711	Olfr320	chr11:58681098-58686233	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107748	Olfr766-ps1	chr10:129061852-129068977	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107822	Olfr1358	chr10:78517427-78520566	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107874	Prpmp5	chr6:132311589-132314757	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107877	Gm43951	chr11:72203951-72206840	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000107906	Gm5580	chr6:116551140-116552502	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108011	Gm44596	chr6:128375502-128407475	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108022	Gm7298	chr6:121732931-121789084	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108114	Olfr800	chr10:129657693-129662074	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108127	Gm12845	chr4:117724411-117726872	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108167	Olfr1386	chr11:49465045-49471715	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108265	Olfr318	chr11:58717196-58724014	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108348	Gm42372	chr7:16983085-16988152	NA	NA	2.00879850478504	0.00553931050027148	2.81979427439776	0.0129695215876011	3.78207135661875	0.00701161494776757	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000108367	Gm4881	chr7:24927444-24944494	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108398	Gm30191	chr4:134246934-134250042	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108426	Olfr465-ps1	chr13:65138088-65146047	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108534	Olfr1360	chr13:21673430-21677405	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108622	Gm36864	chr7:44236176-44243191	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108674	Olfr1359	chr13:21698110-21706833	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108728	OR5BS1P	chr15:98469895-98478982	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108763	Gm36028	chr16:37850912-37861146	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108827	Olfr1310	chr2:112004573-112012708	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108841	Frmpd2	chr14:33471807-33575269	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000108889	Olfr1555-ps1	chr19:12164423-12170112	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
